id,item_id,invoice_id,quantity,unit_price,created_at,updated_at
5375,1621,1207,8,69354,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5376,1599,1207,6,52463,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5377,1628,1207,7,45473,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5378,1608,1207,1,61015,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5379,1625,1207,2,19115,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5380,256,1208,3,32256,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5381,587,1209,6,5003,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5382,589,1209,3,84793,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5383,583,1209,2,30410,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5384,588,1209,2,31650,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5385,588,1209,5,31650,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5386,1462,1210,7,27815,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5387,145,1211,7,59897,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5388,164,1211,2,90850,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5389,152,1211,9,59508,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5390,132,1211,6,5760,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5391,611,1212,1,85511,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5392,600,1212,4,4779,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5393,610,1212,2,57645,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5394,596,1212,8,8131,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5395,1012,1213,2,31941,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5396,1006,1213,6,91026,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5397,1887,1214,6,42306,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5398,1889,1214,1,8752,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5399,269,1215,9,70536,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5400,278,1215,4,78243,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5401,280,1215,2,44775,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5402,275,1215,8,73399,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5403,265,1215,9,35915,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5404,2266,1216,7,10491,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5405,2267,1216,2,81290,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5406,2254,1216,3,86697,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5407,2251,1216,9,11806,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5408,2251,1216,9,11806,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5409,2247,1216,1,17505,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5410,1557,1217,3,11854,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5411,1523,1217,9,10856,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5412,1538,1217,2,82278,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5413,1525,1217,3,84830,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5414,1548,1217,7,52816,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5415,1519,1217,5,51849,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5416,1556,1217,8,87435,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5417,1532,1217,3,49793,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5418,459,1218,9,74005,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5419,468,1218,5,35511,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5420,465,1218,5,89230,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5421,465,1218,8,89230,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5422,1890,1219,2,41808,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5423,226,1220,6,89958,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5424,221,1220,1,72566,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5425,219,1220,1,57616,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5426,219,1220,6,57616,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5427,326,1221,9,20010,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5428,316,1221,7,97487,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5429,1032,1222,3,30830,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5430,1025,1222,7,71450,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5431,1032,1222,3,30830,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5432,1033,1222,5,45397,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5433,1018,1222,8,27851,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5434,1018,1222,2,27851,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5435,1720,1223,7,93519,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5436,678,1224,8,83368,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5437,663,1224,6,15850,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5438,1716,1225,6,87400,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5439,1714,1225,8,57191,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5440,1718,1225,5,380,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5441,1712,1225,2,40310,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5442,1711,1225,3,99988,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5443,1715,1225,9,99113,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5444,684,1226,10,84795,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5445,694,1226,9,81895,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5446,691,1226,9,12693,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5447,687,1226,9,37333,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5448,957,1227,8,43667,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5449,953,1227,8,31901,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5450,955,1227,3,8147,2012-03-27 14:55:07 UTC,2012-03-27 14:55:07 UTC
5451,951,1227,2,29868,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5452,956,1227,2,10933,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5453,960,1227,5,39179,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5454,963,1227,1,30323,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5455,947,1228,5,13745,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5456,941,1228,9,41246,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5457,950,1228,4,40668,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5458,944,1228,1,83583,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5459,1975,1229,9,66046,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5460,1978,1229,6,42491,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5461,1976,1229,5,27923,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5462,1515,1230,1,34257,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5463,1524,1230,3,41619,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5464,1552,1230,9,75937,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5465,1833,1231,10,89668,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5466,1829,1231,1,11145,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5467,1826,1231,3,14945,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5468,1833,1231,9,89668,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5469,1827,1231,4,21068,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5470,1827,1231,5,21068,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5471,1186,1232,5,8762,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5472,235,1233,1,38488,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5473,234,1233,9,87917,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5474,240,1233,2,96344,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5475,253,1233,5,72793,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5476,936,1234,1,73408,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5477,1529,1235,4,43487,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5478,1523,1235,7,10856,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5479,1541,1235,8,66638,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5480,1550,1235,6,32210,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5481,1547,1235,3,55723,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5482,1185,1236,4,14004,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5483,1213,1236,8,26147,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5484,1171,1237,3,65256,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5485,1170,1237,10,7468,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5486,1158,1237,8,33739,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5487,1147,1237,10,88660,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5488,1149,1237,6,94997,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5489,2134,1238,6,65654,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5490,2173,1238,8,17129,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5491,2153,1238,4,34289,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5492,2161,1238,6,34632,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5493,2134,1238,3,65654,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5494,2148,1238,2,26427,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5495,2168,1238,9,88216,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5496,845,1239,7,36472,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5497,832,1239,2,6273,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5498,824,1239,10,39588,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5499,826,1239,7,25900,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5500,821,1239,5,38471,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5501,844,1239,8,21205,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5502,847,1240,4,70783,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5503,847,1240,10,70783,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5504,847,1240,3,70783,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5505,849,1240,3,35772,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5506,2451,1241,2,64714,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5507,2454,1241,1,27654,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5508,2472,1241,2,54751,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5509,2441,1241,6,21146,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5510,2454,1241,6,27654,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5511,2474,1241,2,25989,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5512,2454,1241,4,27654,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5513,2459,1241,8,38654,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5514,1476,1242,2,19133,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5515,1483,1242,7,28385,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5516,1512,1242,7,80246,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5517,1505,1242,9,99754,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5518,1509,1242,2,86146,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5519,1510,1242,9,99532,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5520,1192,1243,4,78239,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5521,1191,1243,10,46097,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5522,2221,1244,3,93019,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5523,587,1245,4,5003,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5524,586,1245,3,17304,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5525,583,1245,1,30410,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5526,221,1246,3,72566,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5527,222,1246,10,39862,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5528,221,1246,3,72566,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5529,221,1246,8,72566,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5530,226,1246,5,89958,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5531,2174,1247,5,78808,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5532,2175,1247,10,41529,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5533,1300,1248,6,4331,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5534,1300,1248,5,4331,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5535,1284,1248,1,62160,2012-03-27 14:55:08 UTC,2012-03-27 14:55:08 UTC
5536,1283,1248,4,20202,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5537,1325,1248,6,64209,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5538,1313,1248,10,68491,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5539,1279,1248,9,84674,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5540,1326,1248,10,85707,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5541,218,1249,8,46258,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5542,212,1249,7,2609,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5543,213,1249,7,40711,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5544,215,1249,3,55292,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5545,772,1250,5,74145,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5546,756,1250,10,63723,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5547,746,1250,2,35494,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5548,752,1250,9,85494,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5549,766,1250,3,82153,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5550,955,1251,9,8147,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5551,958,1251,9,64638,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5552,954,1251,4,47226,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5553,966,1251,10,50153,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5554,963,1251,4,30323,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5555,957,1251,5,43667,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5556,963,1251,5,30323,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5557,963,1251,7,30323,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5558,1008,1252,1,72172,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5559,1468,1253,5,72136,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5560,1509,1253,7,86146,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5561,1496,1253,7,47509,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5562,216,1254,1,72042,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5563,214,1254,2,96654,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5564,214,1254,8,96654,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5565,2048,1255,10,1553,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5566,2048,1255,5,1553,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5567,2052,1255,10,87411,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5568,2044,1255,8,78066,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5569,2046,1255,8,14772,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5570,2032,1256,10,45339,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5571,2030,1256,2,74285,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5572,140,1257,10,82370,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5573,132,1257,2,5760,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5574,155,1257,7,60767,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5575,154,1257,5,65464,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5576,153,1257,5,96982,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5577,2175,1258,2,41529,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5578,2175,1258,6,41529,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5579,2175,1258,5,41529,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5580,2175,1258,8,41529,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5581,2174,1258,4,78808,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5582,583,1259,10,30410,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5583,584,1259,3,86112,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5584,582,1259,3,52822,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5585,588,1259,4,31650,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5586,582,1259,2,52822,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5587,8,1260,4,34355,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5588,13,1260,5,59454,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5589,3,1260,4,32301,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5590,9,1260,4,22582,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5591,2,1260,7,67076,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5592,2,1260,5,67076,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5593,11,1260,9,13046,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5594,1578,1261,1,26426,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5595,1595,1261,8,70886,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5596,1584,1261,3,4021,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5597,1594,1261,7,85562,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5598,1577,1261,4,76145,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5599,1569,1261,3,99023,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5600,944,1262,10,83583,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5601,945,1262,1,66178,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5602,948,1262,8,32774,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5603,946,1262,4,14704,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5604,950,1262,10,40668,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5605,1792,1263,1,22489,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5606,1790,1263,6,68074,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5607,1780,1263,7,53605,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5608,1805,1263,8,27244,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5609,1805,1263,8,27244,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5610,1804,1263,6,40438,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5611,1790,1263,9,68074,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5612,842,1264,10,63918,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5613,833,1264,1,56456,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5614,820,1264,6,42853,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5615,839,1264,8,14110,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5616,836,1264,3,14047,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5617,828,1264,2,44504,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5618,831,1264,5,98793,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5619,282,1265,10,29921,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5620,282,1265,1,29921,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5621,1095,1266,10,1453,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5622,1078,1266,10,68366,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5623,1099,1266,10,11331,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5624,1096,1266,8,81996,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5625,1095,1266,2,1453,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5626,1096,1266,7,81996,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5627,1094,1266,9,40293,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5628,1074,1266,4,49762,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5629,603,1267,7,37298,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5630,594,1267,9,17863,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5631,597,1267,4,35347,2012-03-27 14:55:09 UTC,2012-03-27 14:55:09 UTC
5632,598,1267,5,44519,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5633,604,1267,4,57382,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5634,282,1268,6,29921,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5635,284,1268,7,14406,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5636,282,1268,9,29921,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5637,282,1268,4,29921,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5638,285,1268,4,66098,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5639,1525,1269,6,84830,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5640,1557,1269,3,11854,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5641,1532,1269,5,49793,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5642,849,1270,4,35772,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5643,848,1270,2,50051,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5644,848,1270,4,50051,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5645,849,1270,5,35772,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5646,12,1271,6,39515,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5647,4,1271,1,4291,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5648,1211,1272,8,24311,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5649,1200,1272,6,46076,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5650,1200,1272,3,46076,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5651,2044,1273,6,78066,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5652,2049,1273,1,73519,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5653,2047,1273,6,9811,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5654,2043,1273,7,77563,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5655,2045,1273,8,59886,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5656,2048,1273,8,1553,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5657,2053,1273,1,27224,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5658,2044,1273,10,78066,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5659,209,1274,2,23092,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5660,209,1274,10,23092,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5661,207,1274,1,32427,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5662,208,1274,6,48543,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5663,207,1274,1,32427,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5664,102,1275,2,75990,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5665,98,1275,3,11571,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5666,2259,1276,9,95641,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5667,2267,1276,3,81290,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
5668,2261,1276,3,76399,2012-03-27 14:55:10 UTC,2012-03-27 14:55:10 UTC
